name,successor,start,end,region
Синдхияпура,Индия,1816,1947,ЮА
Тараон,Индия,1816,1948,ЮА
Тимби,Индия,1816,1947,ЮА
Чорангла,Индия,1816,1947,ЮА
Чуресар,Индия,1816,1947,ЮА
Джаора,Индия,1817,1948,ЮА
Катосан,Барода,1818,1944,ЮА
Дулета,Британская Индия,1818,1900,ЮА
Рагхугарх,Гвалиор,1818,1948,ЮА
Агра-Баргхера,Индия,1818,1947,ЮА
Дария-Кхери,Индия,1818,1947,ЮА
Джалера,Индия,1818,1947,ЮА
Дхабла-Гхоси,Индия,1818,1947,ЮА
Камалпур,Индия,1818,1947,ЮА
Кхарси,Индия,1818,1947,ЮА
Суталия,Раджгарх,1818,1910,ЮА
Ларават,Старший Девес,1818,1879,ЮА
Пешавар,сикхи,1818,1834,ЮА
Рамгарх,Индия,1819,1947,ЮА
Хирапур,Индия,1819,1947,ЮА
Каимара,Британская Индия,1820,1926,ЮА
Бхабар,Индия,1820,1947,ЮА
Бхаласна,Индия,1820,1948,ЮА
Вао,Индия,1820,1947,ЮА
Варахи,Индия,1820,1947,ЮА
Деодар,Индия,1820,1947,ЮА
Канкредж,Индия,1820,1947,ЮА
Лангрин,Индия,1820,1950,ЮА
Миллием,Индия,1820,1950,ЮА
Мирадж Младший,Индия,1820,1948,ЮА
Мирадж Старший,Индия,1820,1948,ЮА
Суйгам,Индия,1820,1947,ЮА
Тервара,Индия,1820,1947,ЮА
Черрапунджи,Индия,1820,1950,ЮА
Чхадчат,Индия,1820,1947,ЮА
Буниар,Кашмир,1820,1846,ЮА
Дануш,Кашмир,1820,1846,ЮА
Допатта,Кашмир,1820,1846,ЮА
Карнао,Кашмир,1820,1846,ЮА
Котийяр,Кашмир,1820,1846,ЮА
Читтар,Кашмир,1820,1846,ЮА
Чиргаон,Британская Индия,1821,1841,ЮА
Чинчни,Джамкханди,1821,1836,ЮА
Дхурваи,Индия,1821,1948,ЮА
Тори-Фатехпур,Индия,1821,1948,ЮА
Гходасар,Индия,1822,1948,ЮА
Дабха,Индия,1822,1948,ЮА
Таппа,Индия,1822,1948,ЮА
Банка-Пахари,Индия,1823,1948,ЮА
Васна-Майтхола,Индия,1823,1948,ЮА
Пахари-Банка,Индия,1823,1948,ЮА
Биджайрагхогар,Британская Индия,1826,1858,ЮА
Баганд,Индия,1826,1948,ЮА
Багли,Индия,1826,1948,ЮА
Баканер,Индия,1826,1948,ЮА
Боркхера,Индия,1826,1948,ЮА
Джабрия-Бхил,Индия,1826,1948,ЮА
Дугри ,Индия,1826,1947,ЮА
Кхаджурья,Индия,1826,1947,ЮА
Нарукот,Индия,1826,1948,ЮА
Нимкера,Индия,1826,1948,ЮА
Пиплианагар,Индия,1826,1947,ЮА
Фулра,Пакистан,1828,1950,ЮА
Шелла,Индия,1829,1947,ЮА
Джандул,Британская Индия,1830,1932,ЮА
Махарам,Британская Индия,1831,1875,ЮА
Мавасинрам,Индия,1831,1950,ЮА
Рупал,Идар,1834,1944,ЮА
Риу-Гранди,Бразилия,1835,1845,ЮА
Пхалабанг,Непал,1837,1961,ЮА
Джалавар,Индия,1838,1947,ЮА
Кхиджадия-Досаджи,Джунага,1839,1948,ЮА
Кхиджадия-Наджани,Джунага,1839,1944,ЮА
Двара-Нонгтирмен,Индия,1841,1947,ЮА
Джиранг,Индия,1841,1947,ЮА
Мухаммадгарх,Индия,1842,1948,ЮА
Гурра,Гвалиор,1843,1948,ЮА
Диктан,Индия,1843,1948,ЮА
Дхарнаода,Индия,1843,1948,ЮА
Манавар,Индия,1843,1948,ЮА
Пиплия,Индия,1843,1948,ЮА
Кашмир,Индия и Пакистан,1846,1952,ЮА
Чота-Баркхера,Индия,1848,1948,ЮА
Кхар (Кар),Британская Индия,1850,1932,ЮА
Пашат ,Британская Индия,1850,1932,ЮА
Пулера,Пакистан,1850,1947,ЮА
Тангир,Кашмир,1851,1917,ЮА
Дарел,Тангир,1851,1911,ЮА
Курундвад Младший,Индия,1854,1948,ЮА
Курундвад Старший,Индия,1854,1948,ЮА
Лангьонг,Индия,1857,1947,ЮА
Маулонг,Индия,1857,1947,ЮА
Маупланг,Индия,1857,1947,ЮА
Нонгливаи,Индия,1857,1947,ЮА
Помсанугут,Индия,1857,1947,ЮА
Сохионг,Индия,1857,1947,ЮА
Варод-Джалавар,Индия,1860,1948,ЮА
Лава,Индия,1865,1948,ЮА
Самадхиала-Чабхарья,Индия,1870,1948,ЮА
Самадхиала-Чаран,Индия,1870,1948,ЮА
Габат,Идар,1874,1944,ЮА
Атмалик,Индия,1874,1948,ЮА
Кух-Джизар,Пакистан,1880,1947,ЮА
Ишкоман,Пакистан,1882,1947,ЮА
Васавад,Индия,1893,1948,ЮА
Зайнабад,Индия,1893,1948,ЮА
Сантрампур,Индия,1893,1948,ЮА
Мекран,Пакистан,1895,1952,ЮА
Дхади,Индия,1896,1947,ЮА
Равайн,Индия,1896,1947,ЮА
Билкха,Индия,1901,1948,ЮА
Восточная Индонезия,Индонезия,1946,1950,ЮА
Восточная Суматра,Индонезия,1946,1950,ЮА
Азад-Кашмир,,1947,2025,ЮА
Индия,,1947,2025,ЮА
Пакистан,,1947,2025,ЮА
Восточная Ява,Индонезия,1948,1949,ЮА
Мадура,Индонезия,1948,1950,ЮА
Пасундан,Индонезия,1948,1950,ЮА
Южная Суматра,Индонезия,1948,1950,ЮА
Шри Ланка,,1948,2025,ЮА
Сувадива,Мальдивы,1959,1963,ЮА
Бангладеш,,1971,2025,ЮА
Вазиристан,Пакистан,2006,2011,ЮА
Наска,,-200,600,ЮАм
Кунани (Гвиана),Бразилия,0,0,ЮАм
Мочика,,100,850,ЮАм
Уари (Аякучо),аймара,600,1150,ЮАм
Агуада,,600,800,ЮАм
Тиауанако (Пукина),,600,1150,ЮАм
Чинча,Инки,900,1430,ЮАм
Киту (Кара),Испания,950,1535,ЮАм
Чоно,Инки,1000,1500,ЮАм
Чот ,Испания,1000,1533,ЮАм
Кордова,Севилья,1031,1069,ЮАм
Кахамарка,Инки,1100,1461,ЮАм
Канчис,Инкская империя,1150,1440,ЮАм
Карангас,Инкская империя,1150,1450,ЮАм
Колья,Инкская империя,1150,1438,ЮАм
Чаркас,Инкская империя,1150,1450,ЮАм
Ямпарас,Инкская империя,1150,1450,ЮАм
Канас,Испания,1150,1550,ЮАм
Лупака,Испания,1150,1600,ЮАм
Пакахес,Испания,1150,1550,ЮАм
Инкская империя (Тауантинсуйю),Испания,1160,1533,ЮАм
Чачапуйя,Инки,1200,1451,ЮАм
Богота (Факата),Испания,1200,1539,ЮАм
Гуанента (Гуатавита),Испания,1200,1542,ЮАм
Дуитама (Тундама),Испания,1200,1541,ЮАм
Согамосо (Ирака),Испания,1200,1539,ЮАм
Тунха (Дхунзахуа),Испания,1200,1537,ЮАм
Чиму,Испания,1200,1533,ЮАм
Пуруха (Чимборасо),Кито,1200,1300,ЮАм
Кусманку,Инки,1300,1443,ЮАм
Уайла,Инки,1300,1463,ЮАм
Уанка,Инки,1300,1463,ЮАм
Уануко,Инки,1300,1463,ЮАм
Чаука,Инки,1300,1415,ЮАм
Чонкуто,Инки,1300,1430,ЮАм
Чукисманку,Инки,1300,1430,ЮАм
Бонда,Испания,1400,1536,ЮАм
Кимбайя,Испания,1400,1540,ЮАм
Посигуэйка,Испания,1400,1545,ЮАм
Тайронака,Испания,1400,1571,ЮАм
Чукито (Лупака),Испания,1450,1567,ЮАм
Новоинкское государство,Испания,1535,1571,ЮАм
Арауканов союз,,1535,1650,ЮАм
Палмарес,Португалия,1630,1695,ЮАм
Ранкель,Аргентина,1790,1879,ЮАм
Кито,Испания,1809,1812,ЮАм
Кордова,Аргентина,1810,1862,ЮАм
Корриентес,Аргентина,1810,1862,ЮАм
Ла-Риоха,Аргентина,1810,1862,ЮАм
Мендоса,Аргентина,1810,1862,ЮАм
Сальта,Аргентина,1810,1862,ЮАм
Сан-Луис,Аргентина,1810,1862,ЮАм
Сан-Хуан,Аргентина,1810,1862,ЮАм
Санта-Фе,Аргентина,1810,1862,ЮАм
Сантьяго-дель-Эстеро,Аргентина,1810,1862,ЮАм
Тукуман,Аргентина,1810,1862,ЮАм
Энтре-Риос,Аргентина,1810,1862,ЮАм
Кундинамарка,Новая Гранада,1810,1814,ЮАм
Ла-Плата,,1810,1820,ЮАм
Чили,,1810,2025,ЮАм
Восточный берег,Аргентина,1811,1830,ЮАм
Картахена,Новая Гранада,1811,1814,ЮАм
Венесуэла,,1811,2025,ЮАм
Парагвай,,1811,2025,ЮАм
Новая Гранада,Испания,1812,1816,ЮАм
Антьокия,Новая Гранада,1813,1814,ЮАм
Великая Колумбия,,1819,1830,ЮАм
Буэнос-Айрес,Аргентина,1820,1862,ЮАм
Перу,,1821,2025,ЮАм
Верхнее Перу,Боливия,1822,1825,ЮАм
Бразилия,,1822,2025,ЮАм
Аргентина,,1825,2025,ЮАм
Боливия,,1825,2025,ЮАм
Уругвай,,1830,2025,ЮАм
Эквадор,,1830,2025,ЮАм
Колумбия,,1831,2025,ЮАм
Пара,Бразилия,1833,1836,ЮАм
Патагония,Аргентина,1835,1884,ЮАм
Байя,Бразилия,1837,1838,ЮАм
Мараньян,Бразилия,1838,1841,ЮАм
Пернамбуку,Бразилия,1848,1849,ЮАм
Сонора,Мексика,1853,1854,ЮАм
Араукания,Аргентина и Чили,1861,1871,ЮАм
Тринидад,Бразилия,1893,1895,ЮАм
Акри,Бразилия,1899,1903,ЮАм
Гайана,,1966,2025,ЮАм
Суринам,,1975,2025,ЮАм
Утрехт,Испанские Нидернланды,696,1528,ЮАф
Зимбабве,Мономотапа,1100,1450,ЮАф
Хлуби (Амахлуби),Великобритания,1300,1873,ЮАф
Коса,английская Капская колония,1400,1775,ЮАф
Дамара,Намибия,1420,1990,ЮАф
Мономотапа (Каранга),португальская колония Мозамбик,1420,1902,ЮАф
Баролонг,Великобритания,1430,1885,ЮАф
Торва,Бутуа,1450,1696,ЮАф
Ангоше,португальская колония Мозамбик,1485,1910,ЮАф
Теве,португальская колония Мозамбик,1490,1805,ЮАф
Мозамбик,португальская колония Мозамбик,1498,1550,ЮАф
Софала,португальская колония Мозамбик,1510,1590,ЮАф
Маньика,Южная Родезия,1512,1902,ЮАф
Ма-Данда,,1515,1822,ЮАф
Каньяма,Ангола,1550,1917,ЮАф
