Meta_ID,GPH_code,GPH_name,start_year,sovereign_GPH_code,sequence_number
EAST_1933_1449,1017,Eastern Greenland,1933,GREE_1979_25,1449
USLE_1940_1450,1018,U.S. Leased Bases in Newfoundland,1940,UNIT_1816_3,1450
USLE_1994_1451,1018,U.S. Leased Bases in Newfoundland,1994,NEWF_1949_32,1451
RUPE_1816_1452,1019,Rupert's Land,1816,UNIT_1816_205,1452
RUPE_1870_1453,1019,Rupert's Land,1870,NORT_1999_4472,1453
RUPE_1870_1454,1019,Rupert's Land,1870,MANI_1870_4479,1454
SANJ_1816_1455,1020,San Juan Island,1816,UNIT_1816_3,1455
SANJ_1860_1456,1020,San Juan Island,1860,UNIT_1816_3,1456
SANJ_1872_1457,1020,San Juan Island,1872,UNIT_1816_3,1457
CAPE_1816_1458,1021,Cape Breton I.,1816,UNIT_1816_205,1458
CAPE_1820_1459,1021,Cape Breton I.,1820,NOVA_1867_1461,1459
NOVA_1816_1460,1022,Nova Scotia,1816,UNIT_1816_205,1460
NOVA_1867_1461,1022,Nova Scotia,1867,CANA_1920_30,1461
NEWB_1816_1462,1023,New Brunswick,1816,UNIT_1816_205,1462
NEWB_1867_1463,1023,New Brunswick,1867,CANA_1920_30,1463
PRIN_1816_1464,1024,Prince Edward Is.,1816,UNIT_1816_205,1464
PRIN_1873_1465,1024,Prince Edward Is.,1873,CANA_1920_30,1465
QUEB_1816_1466,1025,Quebec (Lower Canada),1816,UNIT_1816_205,1466
QUEB_1841_1467,1025,Quebec (Lower Canada),1841,CANA_1920_30,1467
ONTA_1816_1468,1026,Ontario (Upper Canada),1816,UNIT_1816_205,1468
ONTA_1841_1469,1026,Ontario (Upper Canada),1841,CANA_1920_30,1469
BRIT_1816_1470,1027,British Columbia,1816,OREG_1848_1447,1470
BRIT_1849_1471,1027,British Columbia,1849,,1471
BRIT_1858_1472,1027,British Columbia,1858,UNIT_1816_205,1472
BRIT_1871_1473,1027,British Columbia,1871,CANA_1920_30,1473
VANC_1816_1474,1028,Vancouver,1816,,1474
VANC_1849_1475,1028,Vancouver,1849,UNIT_1816_205,1475
VANC_1866_1476,1028,Vancouver,1866,BRIT_1871_1473,1476
STPI_1816_1477,1029,St. Pierre and Miquelon,1816,UNIT_1816_205,1477
STPI_1816_1478,1029,St. Pierre and Miquelon,1816,FRAN_1944_227,1478
STPI_1985_1479,1029,St. Pierre and Miquelon,1985,FRAN_1944_227,1479
USLE_1940_1480,1030,U.S. Leased Bases in Bermuda,1940,UNIT_1816_3,1480
USLE_1995_1481,1030,U.S. Leased Bases in Bermuda,1995,BERM_1816_33,1481
MAYA_1816_1482,1031,Mayaguana,1816,BAHA_1973_35,1482
MAYA_1940_1483,1031,Mayaguana,1940,UNIT_1816_3,1483
MAYA_1945_1484,1031,Mayaguana,1945,BAHA_1973_35,1484
TURK_1816_1485,1032,Turks and Caicos Is.,1816,BAHA_1973_35,1485
TURK_1873_1486,1032,Turks and Caicos Is.,1873,JAMA_1962_57,1486
TURK_1962_1487,1032,Turks and Caicos Is.,1962,BAHA_1973_35,1487
TURK_1973_1488,1032,Turks and Caicos Is.,1973,UNIT_1816_205,1488
CAYM_1816_1489,1033,Cayman Is.,1816,JAMA_1962_57,1489
CAYM_1962_1490,1033,Cayman Is.,1962,UNIT_1816_205,1490
GUAN_1816_1491,1040,Guantanamo,1816,CUBA_1909_41,1491
GUAN_1903_1492,1040,Guantanamo,1903,UNIT_1816_3,1492
NORT_1816_1493,1041,North Haiti,1816,,1493
NORT_1820_1494,1041,North Haiti,1820,HAIT_1934_45,1494
NAVA_1816_1495,1044,Navassa I.,1816,,1495
NAVA_1857_1496,1044,Navassa I.,1857,UNIT_1816_3,1496
NAVA_1874_1497,1044,Navassa I.,1874,HAIT_1934_45,1497
NAVA_1903_1498,1044,Navassa I.,1903,UNIT_1816_3,1498
TRIN_1816_1499,1048,Trinidad,1816,UNIT_1816_205,1499
TRIN_1889_1500,1048,Trinidad,1889,TRIN_1962_60,1500
TOBA_1816_1501,1049,Tobago,1816,UNIT_1816_205,1501
TOBA_1833_1502,1049,Tobago,1833,WIND_1833_1514,1502
TOBA_1889_1503,1049,Tobago,1889,TRIN_1962_60,1503
USLE_1940_1504,1051,U.S. Leased Bases in Jamaica,1940,UNIT_1816_3,1504
USLE_1949_1505,1051,U.S. Leased Bases in Jamaica,1949,JAMA_1962_57,1505
USLE_1942_1506,1052,U.S. Leased Bases in Trinidad,1942,UNIT_1816_3,1506
USLE_1949_1507,1052,U.S. Leased Bases in Trinidad,1949,TRIN_1962_60,1507
MORA_1816_1508,1053,Morant Cays,1816,,1508
MORA_1862_1509,1053,Morant Cays,1862,UNIT_1816_205,1509
MORA_1882_1510,1053,Morant Cays,1882,JAMA_1962_57,1510
PEDR_1816_1511,1054,Pedro Bank,1816,,1511
PEDR_1863_1512,1054,Pedro Bank,1863,UNIT_1816_205,1512
PEDR_1882_1513,1054,Pedro Bank,1882,JAMA_1962_57,1513
WIND_1833_1514,1055,Windward Is.,1833,UNIT_1816_205,1514
GROS_1816_1515,1056,Gros Islet Bay,1816,STLU_1979_86,1515
GROS_1940_1516,1056,Gros Islet Bay,1940,UNIT_1816_3,1516
GROS_1945_1517,1056,Gros Islet Bay,1945,STLU_1979_86,1517
BARB_1816_1518,1058,Barbuda,1816,UNIT_1816_205,1518
BARB_1860_1519,1058,Barbuda,1860,ANTI_1981_99,1519
USLE_1941_1520,1059,U.S. Leased Bases in Antigua,1941,UNIT_1816_3,1520
USLE_1949_1521,1059,U.S. Leased Bases in Antigua,1949,ANTI_1981_99,1521
BRIT_1816_1522,1061,British Virgin Is.,1816,UNIT_1816_205,1522
BRIT_1833_1523,1061,British Virgin Is.,1833,LEEW_1833_1529,1523
BRIT_1956_1524,1061,British Virgin Is.,1956,UNIT_1816_205,1524
ANGU_1816_1525,1062,Anguilla,1816,UNIT_1816_205,1525
ANGU_1833_1526,1062,Anguilla,1833,LEEW_1833_1529,1526
ANGU_1882_1527,1062,Anguilla,1882,STKI_1983_110,1527
ANGU_1969_1528,1062,Anguilla,1969,UNIT_1816_205,1528
LEEW_1833_1529,1063,Leeward Is.,1833,UNIT_1816_205,1529
STBA_1816_1530,1064,St. Barthelemy,1816,SWED_1816_609,1530
STBA_1878_1531,1064,St. Barthelemy,1878,GUAD_1947_113,1531
STBA_2007_1532,1064,St. Barthelemy,2007,FRAN_1944_227,1532
CURA_1816_1533,1065,Curacao,1816,UNIT_1816_205,1533
CURA_1816_1534,1065,Curacao,1816,NETH_1945_210,1534
CURA_1828_1535,1065,Curacao,1828,NETH_2010_123,1535
CURA_2010_1536,1065,Curacao,2010,NETH_1945_210,1536
BONA_1816_1537,1066,Bonaire,1816,NETH_1945_210,1537
BONA_1828_1538,1066,Bonaire,1828,NETH_2010_123,1538
BONA_2010_1539,1066,Bonaire,2010,NETH_1945_210,1539
SABA_1816_1540,1067,Saba,1816,NETH_1945_210,1540
SABA_1828_1541,1067,Saba,1828,DUTC_1828_1559,1541
SABA_2010_1542,1067,Saba,2010,NETH_1945_210,1542
SINT_1816_1543,1068,Sint Eustatius,1816,UNIT_1816_205,1543
SINT_1816_1544,1068,Sint Eustatius,1816,NETH_1945_210,1544
SINT_1828_1545,1068,Sint Eustatius,1828,DUTC_1828_1559,1545
SINT_2010_1546,1068,Sint Eustatius,2010,NETH_1945_210,1546
ARUB_1816_1547,1069,Aruba,1816,NETH_1945_210,1547
ARUB_1828_1548,1069,Aruba,1828,NETH_2010_123,1548
ARUB_1986_1549,1069,Aruba,1986,NETH_1945_210,1549
VICE_1816_1550,1070,Viceroyalty of New Spain,1816,SPAI_1816_238,1550
YUCA_1816_1551,1071,Yucatan,1816,MEXI_1863_127,1551
YUCA_1823_1552,1071,Yucatan,1823,MEXI_1863_127,1552
YUCA_1841_1553,1071,Yucatan,1841,,1553
YUCA_1848_1554,1071,Yucatan,1848,MEXI_1863_127,1554
REVI_1816_1555,1072,Revillagigedo Is,1816,MEXI_1863_127,1555
SINT_1816_1556,1073,Sint Maarten,1816,NETH_1945_210,1556
SINT_1828_1557,1073,Sint Maarten,1828,DUTC_1828_1559,1557
SINT_2010_1558,1073,Sint Maarten,2010,NETH_1945_210,1558
DUTC_1828_1559,1074,Dutch Windward Is.,1828,NETH_2010_123,1559
STKI_1816_1560,1075,St. Kitts,1816,UNIT_1816_205,1560
STKI_1833_1561,1075,St. Kitts,1833,LEEW_1833_1529,1561
STKI_1882_1562,1075,St. Kitts,1882,STKI_1983_110,1562
NEVI_1816_1563,1076,Nevis,1816,UNIT_1816_205,1563
NEVI_1833_1564,1076,Nevis,1833,LEEW_1833_1529,1564
NEVI_1882_1565,1076,Nevis,1882,STKI_1983_110,1565
STMA_1816_1566,1077,St. Martin,1816,GUAD_1947_113,1566
STMA_2007_1567,1077,St. Martin,2007,FRAN_1944_227,1567
MOSQ_1816_1568,1081,Mosquito Coast,1816,SPAI_1816_238,1568
MOSQ_1819_1569,1081,Mosquito Coast,1819,COLO_1831_166,1569
MOSQ_1844_1570,1081,Mosquito Coast,1844,UNIT_1816_205,1570
MOSQ_1860_1571,1081,Mosquito Coast,1860,NICA_1838_152,1571
MOSQ_1894_1572,1081,Mosquito Coast,1894,NICA_1838_152,1572
MOSQ_1860_1573,1081,Mosquito Coast,1860,HOND_1838_142,1573
BAYI_1816_1574,1082,Bay Is.,1816,VICE_1816_1550,1574
BAYI_1821_1575,1082,Bay Is.,1821,MEXI_1863_127,1575
BAYI_1823_1576,1082,Bay Is.,1823,UNIT_1823_134,1576
BAYI_1830_1577,1082,Bay Is.,1830,UNIT_1816_205,1577
BAYI_1830_1578,1082,Bay Is.,1830,UNIT_1823_134,1578
BAYI_1839_1579,1082,Bay Is.,1839,HOND_1838_142,1579
BAYI_1841_1580,1082,Bay Is.,1841,BELI_1981_130,1580
BAYI_1852_1581,1082,Bay Is.,1852,JAMA_1962_57,1581
BAYI_1860_1582,1082,Bay Is.,1860,HOND_1838_142,1582
SWAN_1816_1583,1087,Swan Is.,1816,VICE_1816_1550,1583
SWAN_1821_1584,1087,Swan Is.,1821,MEXI_1863_127,1584
SWAN_1823_1585,1087,Swan Is.,1823,UNIT_1823_134,1585
SWAN_1839_1586,1087,Swan Is.,1839,HOND_1838_142,1586
SWAN_1863_1587,1087,Swan Is.,1863,UNIT_1816_3,1587
SWAN_1972_1588,1087,Swan Is.,1972,HOND_1838_142,1588
CORN_1816_1589,1088,Corn Is.,1816,VICE_1816_1550,1589
CORN_1821_1590,1088,Corn Is.,1821,MEXI_1863_127,1590
CORN_1823_1591,1088,Corn Is.,1823,UNIT_1823_134,1591
CORN_1839_1592,1088,Corn Is.,1839,NICA_1838_152,1592
CORN_1916_1593,1088,Corn Is.,1916,UNIT_1816_3,1593
CORN_1971_1594,1088,Corn Is.,1971,NICA_1838_152,1594
COCO_1816_1595,1094,Cocos I.,1816,VICE_1816_1550,1595
COCO_1821_1596,1094,Cocos I.,1821,MEXI_1863_127,1596
COCO_1823_1597,1094,Cocos I.,1823,UNIT_1823_134,1597
COCO_1832_1598,1094,Cocos I.,1832,COST_1838_156,1598
PANA_1816_1599,1097,Panama Canal Operating Area,1816,COLO_1831_166,1599
PANA_1903_1600,1097,Panama Canal Operating Area,1903,PANA_1979_163,1600
PANA_1979_1601,1097,Panama Canal Operating Area,1979,UNIT_1816_3,1601
QUIT_1816_1602,1101,Quita Sueno Bank,1816,,1602
QUIT_1869_1603,1101,Quita Sueno Bank,1869,UNIT_1816_3,1603
QUIT_?_1604,1101,Quita Sueno Bank,?,COLO_1831_166,1604
QUIT_1981_1605,1101,Quita Sueno Bank,1981,COLO_1831_166,1605
QUIT_2001_1606,1101,Quita Sueno Bank,2001,NICA_1838_152,1606
RONC_1816_1607,1102,Roncador Cay,1816,,1607
RONC_1856_1608,1102,Roncador Cay,1856,UNIT_1816_3,1608
RONC_?_1609,1102,Roncador Cay,?,COLO_1831_166,1609
RONC_1981_1610,1102,Roncador Cay,1981,COLO_1831_166,1610
SERR_1816_1611,1103,Serrana Bank,1816,,1611
SERR_1856_1612,1103,Serrana Bank,1856,UNIT_1816_3,1612
SERR_?_1613,1103,Serrana Bank,?,COLO_1831_166,1613
SERR_1981_1614,1103,Serrana Bank,1981,COLO_1831_166,1614
SERR_2001_1615,1103,Serrana Bank,2001,NICA_1838_152,1615
SERR_1816_1616,1104,Serranilla Bank,1816,,1616
SERR_1879_1617,1104,Serranilla Bank,1879,UNIT_1816_3,1617
SERR_?_1618,1104,Serranilla Bank,?,COLO_1831_166,1618
SERR_2012_1619,1104,Serranilla Bank,2012,COLO_1831_166,1619
SERR_1981_1620,1104,Serranilla Bank,1981,JAMA_1962_57,1620
SERR_?_1621,1104,Serranilla Bank,?,HOND_1838_142,1621
SERR_2001_1622,1104,Serranilla Bank,2001,NICA_1838_152,1622
SANA_1816_1623,1105,San Andres and Providincial Is.,1816,SPAI_1816_238,1623
SANA_1819_1624,1105,San Andres and Providincial Is.,1819,COLO_1831_166,1624
SANA_1839_1625,1105,San Andres and Providincial Is.,1839,NICA_1838_152,1625
SANA_2001_1626,1105,San Andres and Providincial Is.,2001,NICA_1838_152,1626
SANA_1928_1627,1105,San Andres and Providincial Is.,1928,COLO_1831_166,1627
SANA_2012_1628,1105,San Andres and Providincial Is.,2012,COLO_1831_166,1628
MALP_1816_1629,1106,Malpelo I.,1816,,1629
MALP_1819_1630,1106,Malpelo I.,1819,COLO_1831_166,1630
AVES_1816_1631,1111,Aves I.,1816,VENE_1830_169,1631
AVES_1816_1632,1111,Aves I.,1816,NETH_1945_210,1632
AVES_1856_1633,1111,Aves I.,1856,UNIT_1816_3,1633
AVES_2001_1634,1111,Aves I.,2001,DOMI_1978_73,1634
AVES_1895_1635,1111,Aves I.,1895,VENE_1830_169,1635
USLE_1940_1636,1112,U.S. Leased Bases in Br. Guiana,1940,UNIT_1816_3,1636
USLE_1949_1637,1112,U.S. Leased Bases in Br. Guiana,1949,GUYA_1966_171,1637
DEME_1816_1638,1113,Demerara and Essequibo,1816,UNIT_1816_205,1638
DEME_1831_1639,1113,Demerara and Essequibo,1831,GUYA_1966_171,1639
BERB_1816_1640,1114,Berbice,1816,UNIT_1816_205,1640
BERB_1831_1641,1114,Berbice,1831,GUYA_1966_171,1641
VICE_1816_1642,1135,Viceroyalty of Peru,1816,SPAI_1816_238,1642
VICE_1821_1643,1135,Viceroyalty of Peru,1821,PERU_1839_187,1643
FREE_1816_1644,1150,Free Surinam,1816,SURI_1975_176,1644
EAST_1816_1645,1151,Easter I.,1816,,1645
EAST_1878_1646,1151,Easter I.,1878,FRAN_1944_227,1646
EAST_1888_1647,1151,Easter I.,1888,CHIL_1818_199,1647
EAST_1965_1648,1151,Easter I.,1965,CHIL_1818_199,1648
JUAN_1816_1649,1152,Juan Fernandez I.,1816,,1649
JUAN_1888_1650,1152,Juan Fernandez I.,1888,CHIL_1818_199,1650
JUAN_1965_1651,1152,Juan Fernandez I.,1965,CHIL_1818_199,1651
DESV_1816_1652,1153,Desventuradas Is. (San Felix and San Ambrosio),1816,,1652
DESV_1888_1653,1153,Desventuradas Is. (San Felix and San Ambrosio),1888,CHIL_1818_199,1653
DESV_1965_1654,1153,Desventuradas Is. (San Felix and San Ambrosio),1965,CHIL_1818_199,1654
SALA_1816_1655,1154,Sala y Gomez,1816,,1655
SALA_1888_1656,1154,Sala y Gomez,1888,CHIL_1818_199,1656
SALA_1965_1657,1154,Sala y Gomez,1965,CHIL_1818_199,1657
ARAU_1816_1658,1156,Araucania,1816,,1658
ARAU_1860_1659,1156,Araucania,1860,,1659
ARAU_1862_1660,1156,Araucania,1862,,1660
ARAU_1884_1661,1156,Araucania,1884,CHIL_1818_199,1661
RGOD_1816_1662,1160,RГ­o de la Plata United Provinces,1816,,1662
RGOD_1835_1663,1160,RГ­o de la Plata United Provinces,1835,ARGE_1816_201,1663
BUEN_1816_1664,1161,Buenos Aires,1816,ARGE_1816_201,1664
BUEN_1852_1665,1161,Buenos Aires,1852,,1665
BUEN_1861_1666,1161,Buenos Aires,1861,ARGE_1816_201,1666
CORD_1816_1667,1162,Cordoba,1816,ARGE_1816_201,1667
FALK_1816_1668,1163,Falkland Is.,1816,ARGE_1816_201,1668
FALK_1833_1669,1163,Falkland Is.,1833,UNIT_1816_205,1669
SOUT_1816_1670,1164,South Georgia,1816,UNIT_1816_205,1670
SOUT_1843_1671,1164,South Georgia,1843,FALK_1833_1669,1671
SOUT_1927_1672,1164,South Georgia,1927,ARGE_1816_201,1672
SOUT_1985_1673,1164,South Georgia,1985,SOUT_1985_1675,1673
SOUT_1985_1674,1165,South Georgia and South Sandwich Is.,1985,UNIT_1816_205,1674
SOUT_1985_1675,1165,South Georgia and South Sandwich Is.,1985,ARGE_1816_201,1675
SANJ_1816_1676,1166,San Juan,1816,ARGE_1816_201,1676
SANJ_1821_1677,1166,San Juan,1821,ARGE_1816_201,1677
CORR_1816_1678,1167,Corrientes,1816,ARGE_1816_201,1678
CORR_1820_1679,1167,Corrientes,1820,ARGE_1816_201,1679
MART_1816_1680,1168,Martin Garcia I.,1816,ARGE_1816_201,1680
MART_1838_1681,1168,Martin Garcia I.,1838,FRAN_1944_227,1681
MART_1840_1682,1168,Martin Garcia I.,1840,ARGE_1816_201,1682
MART_1845_1683,1168,Martin Garcia I.,1845,UNIT_1816_205,1683
MART_1848_1684,1168,Martin Garcia I.,1848,ARGE_1816_201,1684
MART_1852_1685,1168,Martin Garcia I.,1852,BUEN_1861_1666,1685
MART_1859_1686,1168,Martin Garcia I.,1859,ARGE_1816_201,1686
ININ_1816_1687,1201,Inini,1816,FREN_1947_179,1687
ININ_1930_1688,1201,Inini,1930,FRAN_1944_227,1688
ININ_1946_1689,1201,Inini,1946,FREN_1947_179,1689
GALA_1816_1690,1301,Galapagos Is.,1816,,1690
GALA_1832_1691,1301,Galapagos Is.,1832,ECUA_1830_182,1691
GALA_1832_1692,1301,Galapagos Is.,1832,ECUA_1830_182,1692
CHIN_1816_1693,1352,Chincha Is.,1816,VICE_1821_1643,1693
CHIN_1817_1694,1352,Chincha Is.,1817,PERU_1839_187,1694
CHIN_1864_1695,1352,Chincha Is.,1864,SPAI_1816_238,1695
CHIN_1865_1696,1352,Chincha Is.,1865,PERU_1839_187,1696
RIOG_1816_1697,1401,Rio Grande do Sul,1816,BRAZ_1822_190,1697
RIOG_1835_1698,1401,Rio Grande do Sul,1835,BRAZ_1822_190,1698
JULI_1839_1699,1402,Juliana Republic,1839,BRAZ_1822_190,1699
ACRE_1816_1700,1407,Acre,1816,BOLI_1839_195,1700
ACRE_1903_1701,1407,Acre,1903,BRAZ_1822_190,1701
STPA_1816_1702,1408,St. Paul's Rocks,1816,,1702
STPA_1942_1703,1408,St. Paul's Rocks,1942,BRAZ_1822_190,1703
TRIN_1816_1704,1409,Trindade Island,1816,,1704
TRIN_1895_1705,1409,Trindade Island,1895,UNIT_1816_205,1705
TRIN_1895_1706,1409,Trindade Island,1895,BRAZ_1822_190,1706
ROCK_1816_1707,2001,Rockall I.,1816,,1707
ROCK_1955_1708,2001,Rockall I.,1955,UNIT_1816_205,1708
ROCK_1972_1709,2001,Rockall I.,1972,UNIT_1816_205,1709
LUND_1816_1710,2002,Lundy,1816,UNIT_1816_205,1710
CHAN_1816_1711,2003,Channel Is.,1816,UNIT_1816_205,1711
CHAN_1940_1712,2003,Channel Is.,1940,GERM_1990_301,1712
CHAN_1945_1713,2003,Channel Is.,1945,UNIT_1816_205,1713
ISLE_1816_1714,2004,Isle of Man,1816,UNIT_1816_205,1714
UKBA_1922_1715,2051,UK Bases in Ireland,1922,UNIT_1816_205,1715
UKBA_1938_1716,2051,UK Bases in Ireland,1938,IREL_1922_207,1716
LIMB_1816_1717,2101,Limburg,1816,NETH_1945_210,1717
LIMB_1830_1718,2101,Limburg,1830,BELG_1945_215,1718
LIMB_1839_1719,2101,Limburg,1839,,1719
LIMB_1867_1720,2101,Limburg,1867,NETH_1945_210,1720
MORE_1816_1721,2111,Moresnet,1816,NETH_1945_210,1721
MORE_1830_1722,2111,Moresnet,1830,BELG_1945_215,1722
MORE_1914_1723,2111,Moresnet,1914,GERM_1990_301,1723
MORE_1919_1724,2111,Moresnet,1919,BELG_1945_215,1724
ALSA_1871_1725,2201,Alsace Lorraine,1871,GERM_1990_301,1725
ALSA_1918_1726,2201,Alsace Lorraine,1918,FRAN_1944_227,1726
ROQU_1816_1727,2221,Roquebrune and Menton,1816,MONA_1993_233,1727
ROQU_1848_1728,2221,Roquebrune and Menton,1848,KING_1861_435,1728
ROQU_1860_1729,2221,Roquebrune and Menton,1860,FRAN_1944_227,1729
SAXE_1816_1730,2246,Saxe Lauenburg,1816,,1730
SAXE_1865_1731,2246,Saxe Lauenburg,1865,PRUS_1947_247,1731
SAXE_1866_1732,2246,Saxe Lauenburg,1866,GERM_1990_301,1732
SAXE_1876_1733,2246,Saxe Lauenburg,1876,SCHL_1990_1777,1733
SCHL_1816_1734,2247,Schleswig,1816,,1734
SCHL_1865_1735,2247,Schleswig,1865,PRUS_1947_247,1735
SCHL_1867_1736,2247,Schleswig,1867,SCHL_1990_1777,1736
HOLS_1816_1737,2248,Holstein,1816,,1737
HOLS_1865_1738,2248,Holstein,1865,AUST_1918_409,1738
HOLS_1867_1739,2248,Holstein,1867,SCHL_1990_1777,1739
HELI_1816_1740,2249,Heligoland,1816,UNIT_1816_205,1740
HELI_1890_1741,2249,Heligoland,1890,GERM_1990_301,1741
NEUC_1816_1742,2251,Neuchatel,1816,SWIT_1816_237,1742
SPAI_1909_1743,2311,Spain-Gibraltar Neutral Zone,1909,SPAI_1816_238,1743
SPAI_1909_1744,2311,Spain-Gibraltar Neutral Zone,1909,UNIT_1816_205,1744
ILED_1816_1745,2333,Ile des Faisans,1816,FRAN_1944_227,1745
ILED_1816_1746,2333,Ile des Faisans,1816,SPAI_1816_238,1746
POSE_1922_1747,2390,Posen-West Prussia,1922,PRUS_1947_247,1747
POSE_1938_1748,2390,Posen-West Prussia,1938,GERM_1990_301,1748
POSE_1947_1749,2390,Posen-West Prussia,1947,POLA_1945_398,1749
BERG_1816_1750,2481,Bergedorf,1816,HAMB_1990_277,1750
BERG_1867_1751,2481,Bergedorf,1867,GERM_1990_301,1751
SCHL_1867_1752,2482,Schleswig Plebiscite Zone,1867,SCHL_1990_1777,1752
SCHL_1920_1753,2482,Schleswig Plebiscite Zone,1920,INTE_1919_4465,1753
SCHL_1920_1754,2482,Schleswig Plebiscite Zone,1920,GERM_1990_301,1754
SCHL_1920_1755,2482,Schleswig Plebiscite Zone,1920,DENM_1945_616,1755
ALLE_1816_1756,2551,Allenstein Plebiscite Zone,1816,PRUS_1947_247,1756
ALLE_1871_1757,2551,Allenstein Plebiscite Zone,1871,GERM_1990_301,1757
ALLE_1920_1758,2551,Allenstein Plebiscite Zone,1920,GERM_1990_301,1758
ALLE_1920_1759,2551,Allenstein Plebiscite Zone,1920,INTE_1919_4465,1759
MARI_1816_1760,2552,Marienwerder Plebiscite Zone,1816,PRUS_1947_247,1760
MARI_1871_1761,2552,Marienwerder Plebiscite Zone,1871,GERM_1990_301,1761
MARI_1920_1762,2552,Marienwerder Plebiscite Zone,1920,GERM_1990_301,1762
MARI_1920_1763,2552,Marienwerder Plebiscite Zone,1920,INTE_1919_4465,1763
SILE_1816_1764,2553,Silesia Plebiscite Zone,1816,PRUS_1947_247,1764
SILE_1871_1765,2553,Silesia Plebiscite Zone,1871,GERM_1990_301,1765
SILE_1921_1766,2553,Silesia Plebiscite Zone,1921,INTE_1919_4465,1766
SILE_1921_1767,2553,Silesia Plebiscite Zone,1921,GERM_1990_301,1767
SILE_1921_1768,2553,Silesia Plebiscite Zone,1921,POLA_1945_398,1768
BRAN_1816_1769,2554,Brandenburg,1816,PRUS_1947_247,1769
BRAN_1947_1770,2554,Brandenburg,1947,RUSS_1941_560,1770
BRAN_1949_1771,2554,Brandenburg,1949,GERM_1990_336,1771
BRAN_1952_1772,2554,Brandenburg,1952,GERM_1990_336,1772
BRAN_1990_1773,2554,Brandenburg,1990,GERM_1990_301,1773
SCHL_1867_1774,2555,Schleswig-Holstein,1867,PRUS_1947_247,1774
SCHL_1945_1775,2555,Schleswig-Holstein,1945,UNIT_1816_205,1775
SCHL_1949_1776,2555,Schleswig-Holstein,1949,GERM_1990_319,1776
SCHL_1990_1777,2555,Schleswig-Holstein,1990,GERM_1990_301,1777
RHIN_1816_1778,2556,Rhineland,1816,PRUS_1947_247,1778
RHIN_1871_1779,2556,Rhineland,1871,GERM_1990_301,1779
RHIN_1919_1780,2556,Rhineland,1919,UNIT_1816_205,1780
RHIN_1930_1781,2556,Rhineland,1930,GERM_1990_301,1781
RUHR_1871_1782,2557,Ruhr,1871,GERM_1990_301,1782
RUHR_1923_1783,2557,Ruhr,1923,FRAN_1944_227,1783
RUHR_1925_1784,2557,Ruhr,1925,GERM_1990_301,1784
THUR_1920_1785,2558,Thuringia,1920,GERM_1990_301,1785
THUR_1945_1786,2558,Thuringia,1945,RUSS_1941_560,1786
THUR_1949_1787,2558,Thuringia,1949,GERM_1990_336,1787
THUR_1952_1788,2558,Thuringia,1952,GERM_1990_336,1788
THUR_1990_1789,2558,Thuringia,1990,GERM_1990_301,1789
BERL_1816_1790,2601,Berlin (West Berlin),1816,PRUS_1947_247,1790
BERL_1871_1791,2601,Berlin (West Berlin),1871,GERM_1990_301,1791
BERL_1945_1792,2601,Berlin (West Berlin),1945,UNIT_1816_3,1792
BERL_1949_1793,2601,Berlin (West Berlin),1949,GERM_1990_319,1793
BERL_1990_1794,2601,Berlin (West Berlin),1990,GERM_1990_301,1794
HESS_1945_1795,2602,Hesse,1945,UNIT_1816_3,1795
HESS_1949_1796,2602,Hesse,1949,GERM_1990_319,1796
HESS_1990_1797,2602,Hesse,1990,GERM_1990_301,1797
LOWE_1946_1798,2603,Lower Saxony,1946,UNIT_1816_205,1798
LOWE_1949_1799,2603,Lower Saxony,1949,GERM_1990_319,1799
LOWE_1990_1800,2603,Lower Saxony,1990,GERM_1990_301,1800
NORT_1946_1801,2604,North Rhine Westphalia,1946,UNIT_1816_205,1801
NORT_1949_1802,2604,North Rhine Westphalia,1949,GERM_1990_319,1802
NORT_1990_1803,2604,North Rhine Westphalia,1990,GERM_1990_301,1803
RHIN_1946_1804,2605,Rhineland Palatinate,1946,FRAN_1944_227,1804
RHIN_1949_1805,2605,Rhineland Palatinate,1949,GERM_1990_319,1805
RHIN_1990_1806,2605,Rhineland Palatinate,1990,GERM_1990_301,1806
BADE_1952_1807,2606,Baden Wuerttemberg,1952,GERM_1990_319,1807
BADE_1990_1808,2606,Baden Wuerttemberg,1990,GERM_1990_301,1808
SAXE_1816_1809,2661,Saxe Hildburghausen,1816,,1809
SAXE_1826_1810,2661,Saxe Hildburghausen,1826,SAXE_1920_332,1810
SAXE_1826_1811,2661,Saxe Hildburghausen,1826,SAXE_1920_339,1811
CONG_1816_1812,2901,Congress Poland,1816,,1812
CONG_1830_1813,2901,Congress Poland,1830,RUSS_1941_560,1813
CONG_1863_1814,2901,Congress Poland,1863,RUSS_1941_560,1814
CONG_1915_1815,2901,Congress Poland,1915,GERM_1990_301,1815
CONG_1918_1816,2901,Congress Poland,1918,POLA_1945_398,1816
PROV_1816_1817,2902,Province of Posen (Grand Duchy of Posen),1816,PRUS_1947_247,1817
PROV_1848_1818,2902,Province of Posen (Grand Duchy of Posen),1848,PRUS_1947_247,1818
PROV_1919_1819,2902,Province of Posen (Grand Duchy of Posen),1919,POLA_1945_398,1819
PROV_1922_1820,2902,Province of Posen (Grand Duchy of Posen),1922,POSE_1947_1749,1820
PROV_1939_1821,2902,Province of Posen (Grand Duchy of Posen),1939,GERM_1990_301,1821
